Temperature,Humidity,Power
18.53643726,22.88766965,262.9045192
46.92553524,34.28980022,589.0344612
32.76864528,11.30778036,391.163377
29.65141268,27.6760711,132.3650154
48.6243758,62.37986907,271.066616
45.01656783,24.5824213,13.249871
20.41237207,20.33715121,16.31149578
20.89723693,14.93420669,14.6280252
27.21774686,26.42721801,890.7981156
10.28319927,59.37680588,68.42220514
13.63461642,20.6494325,787.5568326
11.2698588,17.21753414,31.14143388
36.00504864,15.72906032,342.0073738
3.929962932,15.52474643,95.27283975
26.95078254,57.37861294,228.6054926
19.44045381,14.22980575,180.952749
44.20961139,38.41851471,9.673113517
45.70077852,24.16013722,491.4495921
44.2668866,51.80910105,228.7983046
1.85692418,28.21530231,541.0018455
5.835933941,12.27099408,317.5516469
17.99921406,35.64716152,50.1064102
4.653622607,27.36785145,488.4790933
29.41773817,23.47560187,327.8665681
47.32395779,60.27750193,65.05715789
24.09652023,62.32680122,57.5961102
46.0514652,61.26294097,449.640296
45.21323609,47.67654363,21.9152621
5.494291579,15.93393896,264.424133
32.29087375,46.24773142,135.1195228
9.165337266,12.07028647,21.2434316
41.46493203,56.55259706,514.0765537
49.06616526,28.79797703,601.9285182
11.12855472,12.04335271,1017.694823
33.72308166,37.18167853,923.5823397
0.804370412,58.80911536,403.8415061
23.82132582,19.68767698,44.24794602
35.13900034,47.83397662,291.5931894
34.90674862,52.33931732,17.50972871
22.87045182,52.30174972,71.77638317
28.7476161,37.8763735,278.6389596
38.94324354,38.42270714,461.9944704
7.198122059,14.50774257,236.1773456
10.31582561,26.72587786,276.5447635
27.29528516,63.69412797,399.1132043
34.41830063,37.90722842,50.9440938
16.32381063,15.71360009,375.5124288
0.544947142,19.31916619,208.612941
15.22855412,44.95431941,535.459077
1.815397887,30.03819061,5.852197233
12.48167595,44.91599934,2.610030269
16.34577558,56.60527643,9.280118661
31.09500836,47.49942231,709.9146317
19.2176337,61.21162189,4.322613084
24.14773343,31.86194349,259.3610625
17.80559792,11.07869767,42.43044699
46.99891663,23.66552963,599.0008051
17.74761733,59.69808581,345.8684718
10.45817525,20.45355469,81.67063471
39.81377957,62.3676941,214.6892339
27.95435808,12.69728087,235.0708671
36.92081598,13.2425398,206.6958981
4.187669391,34.59814078,587.8324172
4.494566123,14.98388696,143.8861749
26.4147041,26.74258425,358.3093945
39.3430723,15.85438616,472.1533943
36.22109549,54.90363655,624.6874054
49.30955245,16.98600879,490.5014548
23.57997876,36.6054899,426.0005668
6.916496082,55.73692955,24.46639882
31.82639412,55.21657407,397.9321936
1.034886217,21.8710564,400.5266764
31.62087344,22.80422563,398.5634102
36.67346961,30.40612137,194.7188929
21.41504484,39.06349977,94.95823255
33.7204204,38.12549465,209.6990915
26.85667933,52.89856619,378.0290813
49.46501929,37.88733147,21.09870564
1.744488226,25.17724522,717.7185829
22.90334247,29.77237029,94.27149067
28.56873051,64.23510578,737.5814162
21.39126598,44.54986496,185.6392467
20.2288614,54.46989391,89.87712474
3.98004081,48.88528063,223.8876186
10.03764471,36.8591315,421.1317082
18.24677556,22.89730104,765.717322
27.53802871,23.2722084,683.5748833
29.39968049,27.72394709,584.0700838
33.3613061,29.0133227,664.5352652
25.59595756,43.31243384,373.6756118
43.77021419,29.04223187,589.8698606
37.31058232,26.31676017,163.3238292
26.53696226,54.38201115,758.5287865
1.764782224,27.63659587,372.3417259
11.53467155,40.7940874,374.6900456
46.29689853,47.60661968,224.8233504
43.49498276,58.50277797,657.0185881
4.829577186,43.37032459,508.0046637
40.11981661,58.71087532,191.6963323
9.923451359,28.07549041,491.0697928
2.033892358,14.16359731,419.3306852
27.7660051,49.37158353,4.281876323
2.359296164,10.09733591,641.5640878
29.79329345,28.85266207,241.33611
13.28850713,13.53068465,793.231369
1.821419514,30.62139161,111.8900706
2.763681531,63.12740503,262.0845932
49.20925582,58.68961046,191.8376568
47.49059412,10.6649834,69.96972442
43.65699762,26.15870589,191.1497336
41.75107257,48.16592787,790.9935836
24.34397575,22.36931555,264.1806901
28.47812325,55.5182089,556.3514607
10.92259988,16.68486881,312.4323076
25.11374527,60.81901324,140.5722158
27.21675769,49.7786726,699.8569312
26.82011899,22.64867751,763.527353
8.056390319,36.60129967,4.721188014
28.67945691,61.4859379,34.53495376
32.20543639,25.02634119,114.468843
34.15514881,52.0562244,107.898051
16.86211213,41.19019484,391.7166662
32.84363098,47.15523259,47.5287549
41.45921384,64.05325085,170.5687587
4.238761133,19.64740963,297.649098
7.329488648,51.38113248,907.3641446
33.81352669,34.96483293,117.8837902
6.749003882,22.71309355,303.9797196
29.95513782,12.51381443,122.1315964
11.60288264,33.34512451,235.7693032
9.888379271,20.85353088,142.2719413
30.2018948,15.72190193,267.6888671
10.5755243,58.55517919,725.1318232
0.35388818,17.92463406,587.1724749
13.32714657,58.51660065,91.84745456
1.562919755,31.66685691,17.07405702
46.69857606,14.36644516,324.2042346
18.11135477,55.27247592,162.8672281
34.11672109,58.28950003,244.7666271
48.43115582,30.6904367,0.240017789
30.56882224,29.71583183,112.1282014
47.67926873,60.50911098,344.8278023
42.38505073,64.00220344,321.6935368
19.26280829,59.8420478,133.8324717
38.9887264,60.76214343,417.6940688
48.47606186,58.09728831,189.7211065
36.26322721,20.09376605,440.6872528
11.27340167,34.94131789,527.5164793
11.02601916,51.1975313,602.5348952
44.80736484,53.38079028,1.51699473
13.66819328,34.1789202,463.2751605
7.37490304,24.44597126,84.67260067
10.2203498,38.5901036,161.4733201
7.557943887,59.78406396,262.0725489
25.45893455,47.68847391,384.5086098
19.7656151,35.03438562,118.4997721
19.00944996,50.70947592,73.75997021
6.705787218,33.5520585,1056.1274
46.85528984,13.18912861,163.8828439
37.27523616,12.60907862,76.8107185
45.53783103,53.36948952,308.1985699
10.10126731,36.4647474,165.9529241
24.41868249,39.08926335,0.378483448
28.82310688,61.55284185,421.4091234
31.44159453,33.62294619,12.4025807
45.36803532,35.69164213,735.9584354
15.16844193,21.62238673,187.485794
19.01981605,57.08192419,65.57940875
4.217287666,34.18395824,423.5815122
19.84442253,52.60289103,172.0910018
27.77583665,44.11887316,87.55049853
26.40602089,31.22369968,68.47168089
34.19481393,64.94833867,345.0139083
0.121597352,42.61693639,48.18957682
32.44602956,63.79052006,21.41718562
0.669341337,31.84399622,169.5433465
26.41752209,58.64590121,101.2672614
42.57701546,64.72201412,94.62259148
47.92051437,38.84083284,400.3129395
11.59301241,16.86867533,538.1866807
25.02350996,22.44887103,8.413867148
15.39464242,42.80605143,238.6163613
48.08196756,36.40947343,105.7601288
35.85155061,11.42960351,392.0466783
4.375911,26.70237629,367.8764476
21.25133689,39.38060552,531.4180395
34.32367601,56.97845272,73.14076782
3.80824536,48.37553028,147.5119129
4.645684972,58.2933335,39.7016221
16.95399601,31.73030249,712.45592
48.74629824,11.76018162,324.0038236
47.49644319,37.08547617,185.133558
26.30230758,63.89957185,95.7257811
28.06294683,17.36123976,88.15372781
36.93455886,10.81212545,63.07657648
35.74909942,25.49743452,88.83108401
26.82139268,49.37100113,5.343284639
14.669568,39.42217039,656.6501245
40.38360281,53.67258813,207.5486071
4.400773632,11.42729334,7.993336601
17.19372503,36.533887,379.4932666
20.95834379,12.22799333,6.593060164
45.25857613,55.15177504,55.96091122
41.74639259,31.00830871,132.596569
39.71599212,40.60949042,155.5241634
21.07431993,24.20350629,119.8038776
22.54469183,43.21383876,596.0503175
14.30552105,56.54419454,579.8831664
18.97144629,17.16022943,46.32050086
36.0673793,51.36502509,176.5142738
16.39371966,43.31435234,53.61412895
16.96788519,64.17209139,82.97246715
15.65375819,13.8746579,144.3901542
49.27698468,53.62812514,278.2292385
45.42342583,44.15402497,495.2614784
36.04537672,22.30291053,39.20853266
31.21543065,58.47986457,78.28259411
4.1614473,37.00207573,448.9352018
6.382758593,31.04969307,126.0704464
1.727305748,53.12967992,387.085103
47.16136208,43.77097594,423.9109286
25.30870647,26.84762708,49.00753296
16.06695231,18.87133875,23.59017477
5.229151454,52.04020432,374.7152701
46.72006606,25.30751037,87.4612031
27.82628243,30.00053546,18.45845503
31.73158588,47.48857788,112.6597077
10.32201592,20.94891761,185.6283126
27.06295971,38.62762565,569.0950654
16.77515615,53.66587145,121.8027716
49.86207796,29.49115552,360.3523094
48.35729585,62.23206709,335.954625
45.21323751,54.79178078,72.62887426
46.78568763,47.14851544,122.94561
44.96854133,38.01218096,48.56775355
16.33851251,63.15524556,130.7553985
39.34071659,53.01033205,17.15093588
25.68812148,41.60438092,624.3836615
7.286283365,59.20377415,447.7555424
40.61915366,54.58491613,221.3029957
16.76132028,46.34236157,115.8997633
47.30231845,54.78006506,709.5940971
47.85133775,33.58268632,1030.463381
36.47845038,29.18424269,501.1323455
45.77819209,14.84394913,192.1895788
28.00045376,11.91844815,504.6463121
6.833687236,31.42751874,335.2440676
37.91463935,29.50811828,317.7479762
5.764870566,18.27660171,538.9717561
28.5046828,38.5832872,137.2642618
8.421216028,45.36970531,1075.217148
9.986313014,52.20767789,471.28761
49.13532242,20.33050839,157.3960495
26.09123393,16.59581156,26.00471088
31.37719532,36.28826179,161.0711541
37.39135242,13.21517976,26.89329909
25.60482831,47.38918211,872.43049
49.54030265,59.98478731,267.5826912
2.092886187,12.14683818,209.3871513
32.9062984,36.87344965,268.0691995
27.79803396,15.90820109,31.40113543
41.94941472,56.76926467,30.1797537
43.43693214,30.08534101,168.7806089
10.40548992,34.58859832,289.1474406
19.50561034,49.73285141,238.1940008
25.62294835,63.16496445,531.0968349
45.68580005,27.3939182,818.5168622
7.504984179,26.0201694,46.30993261
37.81276668,13.34791738,221.7615502
27.32370782,55.54467956,435.8554608
2.543118957,49.47066027,219.324195
12.47293043,46.60951699,295.0292779
18.71302898,25.72712359,91.91111515
17.48779735,20.82983313,220.2161497
26.64922198,29.28986956,493.0559411
39.99984697,61.62232814,2.788851474
5.699980534,10.04101467,93.35349644
22.51924138,61.72498589,610.3426977
19.45676636,43.96114562,418.073334
31.06714224,41.39574158,84.12102144
30.46979901,47.80598948,125.7631583
47.7235115,22.29853476,395.9663628
15.03379091,15.0653357,407.6045212
23.9614239,60.73305097,96.07600582
25.93578001,55.72075324,490.270175
40.16017989,26.43794244,661.1970938
9.707768976,56.30969395,134.8815909
48.48096904,47.7304168,37.46173715
12.81883753,42.4249815,11.07696688
18.8865617,59.60246882,50.26637211
28.72053148,47.26303903,52.0729548
49.15535749,21.58835604,92.05141798
12.46603307,11.59666966,38.63078212
17.38568261,59.08677366,124.5478684
36.02050272,11.63245395,11.71010642
7.519433376,24.05918362,274.5317702
20.12672149,55.36340033,678.6237993
36.64613661,61.21922298,331.9816749
14.86169055,12.26940929,6.608239019
42.36330527,32.96494748,401.7243025
2.428278522,59.73644187,79.71398259
41.29363934,34.6479563,1055.048931
27.2753084,32.26359864,120.7760377
39.07754655,28.54169552,40.88370824
14.46374407,46.28192632,1137.688577
40.1016806,52.37953316,502.5299827
36.8802149,27.04883668,252.6128288
35.90738906,47.09435004,133.9564565
40.29911765,27.53687671,292.8449888
11.16464863,29.79192491,96.01731769
24.47272942,39.1236354,137.6740261
43.41529019,23.57483654,479.2409872
2.29710483,10.42313943,131.1205031
21.12114229,32.53682747,55.45837341
32.98362601,35.63293141,499.5947045
43.28638302,35.08633698,253.8549413
9.285476265,14.14936926,0.658988117
8.971214999,25.10468473,502.1454755
7.372303385,18.71860817,530.0531258
33.38780639,54.03289895,16.79896211
27.78798437,24.81698349,839.8777889
2.161263879,50.44621746,325.7456578
42.64828773,27.38705089,171.8798318
48.98570624,49.88906182,1042.150982
2.046862233,24.81060567,370.2431148
39.81596008,35.77984656,191.2439391
45.84560739,45.9318331,57.29457753
40.11390112,56.08132152,1.208002104
15.54177331,19.92056782,16.13780838
28.4523974,57.8007024,209.5526489
26.63047765,21.76395659,134.0269588
39.86673131,27.74434904,453.5171124
28.91432333,24.43444892,462.3998941
33.38654911,60.83645762,202.6400992
38.6403637,13.81899569,596.7668834
4.976218536,20.59999961,181.4924392
45.13131678,62.7236609,2.008381117
35.2638038,61.25188706,32.51822182
35.71885203,55.19445723,545.7621232
41.16701842,19.13595797,569.0476306
32.26989116,11.30905209,132.3581287
9.986962266,13.48582972,329.5005265
5.182444542,56.51514238,325.453028
44.18248389,29.8060405,167.2692462
13.21774513,36.16944909,247.0564366
30.12855157,35.33634799,7.490286035
28.19575288,11.3658343,60.49056763
7.520397068,14.94827234,17.53673552
7.534824693,37.34255034,166.1608456
38.39487632,58.62260937,218.7945507
40.37171214,16.19987427,119.8364458
36.10732479,50.95084677,845.1443624
20.3692938,44.78012109,274.5152631
26.33229705,46.70911804,457.5746889
22.05778311,55.63955753,210.6828435
27.56726448,21.70930529,169.1481838
11.76923814,36.5162823,132.7077138
38.68462342,47.07164382,15.71342367
0.267605209,10.96201666,177.8636487
13.01985274,45.18814339,130.4893395
39.94716299,34.95507454,768.8794511
14.25419365,56.94781916,0.815955789
13.57583222,12.94760367,127.4255979
33.67754182,42.18642769,144.2677488
27.36999611,53.87781885,212.4271434
27.54662126,57.50287588,429.9827352
28.77985454,33.22859484,39.34164287
3.579848445,63.36195196,58.64109804
33.57114959,54.9039921,153.2122342
30.2160104,30.68197973,313.0329158
4.85684416,29.45605307,788.2862181
22.9119761,52.48149111,1031.176352
22.13365032,60.96655027,713.2810525
8.449372875,33.55555138,93.54398553
15.42152402,46.94296062,24.76966917
44.08139075,60.76392987,102.2435012
28.44227907,42.8476506,76.94334033
33.42285543,20.53376875,471.6903242
9.616788003,14.8514433,286.683456
29.80817526,24.49247724,12.83827111
28.76274809,45.96313524,110.7343662
19.600576,36.30933476,13.19484326
10.04173917,62.38096339,335.3091092
41.56910686,13.52360395,890.4394153
32.71587472,25.69999701,536.16157
38.12960601,12.05770398,7.224765134
14.66934013,24.93494384,620.7011129
15.67980727,18.02044043,561.8060106
26.79670454,30.33565156,267.9942169
49.03741272,29.49501597,694.0910721
2.562488694,20.54405622,200.7195187
35.27597846,28.3398408,360.4089491
20.18980763,45.30164079,311.4684177
23.87104228,57.20228227,62.3843958
40.42055051,44.56584012,185.8646171
10.8627687,10.12268406,319.1438161
20.97819957,12.00888178,122.3243235
2.607827622,34.54764728,2.455816151
27.89300338,50.4758877,134.6069478
23.0252052,30.85752467,325.2736964
39.18529862,46.59934132,655.7505775
19.1008995,13.23610417,98.03132058
19.94093751,46.2556265,118.6751767
30.50798869,47.60796198,21.46189581
0.45517863,57.77702626,156.199329
46.79310828,58.97377783,485.0365675
9.868544709,12.04831961,435.6454263
6.866528042,51.65638268,589.3947552
12.32366216,24.21388635,402.9910328
15.56987114,32.24164672,30.64174143
19.16009509,41.03889335,128.081606
10.09271611,60.88003613,33.45179864
20.76234327,53.57934695,571.912575
19.11659329,52.90710107,87.66749711
36.6394962,21.9863595,321.3068762
19.02797152,18.79804735,161.2269724
27.77097374,34.06673967,636.2506805
5.427741693,51.54728747,49.15683199
30.05951462,16.55568817,784.3455227
40.28825584,13.28192071,259.5813264
47.55842986,43.92365947,497.4568939
45.28675291,16.77033333,201.046566
31.4420003,40.84752179,282.3995499
29.89595914,21.96841406,1116.716125
13.69265496,58.17432891,167.5620929
44.99858101,48.91125946,390.4938744
25.05203112,21.89388313,734.8338375
43.6392593,42.89516648,807.3827527
4.660145555,59.73982015,361.1289061
17.19138318,39.62366265,218.8105063
6.5086117,58.61304851,962.4405791
5.84000856,39.66594344,190.7211633
34.27837479,51.45732744,30.76328594
28.02094489,39.49828411,417.3135773
14.95427178,35.64304123,273.9930602
37.68100134,25.9721882,790.8678649
22.25328812,23.23426547,65.57964376
45.80713959,58.5719142,3.108281674
2.024569008,28.23113268,203.3457129
46.9253627,28.05950856,361.6421664
15.17650118,12.21636855,18.7508348
20.32838997,42.16970335,821.2233028
12.4169527,62.30599531,924.2458623
0.507096978,51.47467283,30.09612063
18.59599222,35.68915655,39.42075383
7.594601704,61.24750504,623.0366023
25.92771935,63.11397318,31.76554298
49.63877482,26.46532506,882.7141028
44.06363218,29.96778002,20.06544416
12.5978424,54.89981433,973.3254157
33.88703953,22.59137019,103.0845368
48.59192197,35.80723607,421.3615671
46.58376843,43.55772612,105.5586406
10.89194046,13.56887976,368.5965337
16.54784725,49.70251021,52.88984115
23.83558549,64.16498288,606.7564351
11.75106135,29.48027734,802.2721458
4.172322187,58.33641622,849.6772947
14.43677168,31.79099864,1.059607726
35.43240597,43.14454096,19.95622567
3.642785146,40.6131616,307.7690346
23.54292223,58.46792678,246.0220136
12.76905025,38.2686046,84.24277998
26.07123977,25.88811027,759.5606311
17.6379063,53.67251328,95.28123442
42.1007085,47.27670324,992.3699654
33.28858582,64.18543297,44.66459379
43.38753511,16.22120136,134.3622184
42.08240524,30.894459,475.3138885
1.237400937,17.84147025,41.49624956
39.29423481,57.80274987,220.5696958
44.68997385,20.88567557,197.6090456
38.11543816,59.39917979,63.74570806
1.756371885,59.93674532,35.06494064
19.05924626,51.28543287,682.7632253
10.09892313,39.84175088,147.6624929
25.05527786,26.43235053,653.7527483
23.6569109,56.93300844,693.6650788
30.80392665,15.766896,410.2696114
47.87483592,33.80528478,381.5611977
19.88210041,24.10698878,12.21616513
27.21121554,18.59405382,172.8186837
12.26889175,17.7626942,6.245756986
38.0609518,63.55276871,331.168272
8.007726116,54.02735484,124.1574282
48.49298538,38.32701982,554.5728665
2.439510403,60.80152041,80.17859844
16.39226337,29.24499901,35.09052849
46.29059814,28.68940508,0.522290463
10.37795161,30.76305499,331.0620614
6.271076048,18.51004956,521.8360869
20.5216916,15.49781856,405.4489238
2.657555278,42.80199641,37.05247422
6.937163811,47.15522633,368.8664963
22.1988072,43.09552385,10.56692662
17.9928935,64.58998915,640.7619572
21.51290413,28.84911764,408.4495788
24.58543025,42.85779431,85.51772542
44.00965869,58.23840863,24.19653334
47.14156385,28.68803092,20.8042153
47.32754887,47.9237876,96.49387294
31.59280927,25.07033922,624.0915468
1.729705667,44.8944493,154.4515209
40.37718555,28.71101255,307.0527712
42.16312641,31.42423739,31.29553616
35.92009658,34.55448134,62.60844977
33.02428031,14.05394742,595.429559
39.75302565,22.27277076,267.4413464
20.52727478,40.80589452,67.0125905
39.02392831,55.67110238,126.0571567
32.45335284,31.94505702,165.994165
36.77813166,24.7958316,565.4553802
40.86220978,22.76168784,65.80470174
9.698935166,13.64908559,462.3145405
16.65161535,48.36214463,38.93791041
18.06964748,28.84223621,162.7965793
12.33300338,41.83327957,42.87050152
22.77774048,28.51499105,1013.766883
25.71288769,54.84540524,47.67979797
5.570643872,61.41990638,24.87704354
20.54728615,18.07091621,1.522105525
30.83575817,62.14077698,26.79144951
22.65263485,56.51159811,399.7390454
42.81073676,37.16136222,50.04748997
25.14161238,20.2716525,73.57289294
8.192194273,20.25378321,21.62261083
7.750215345,21.37619529,20.27649648
5.223268473,27.66488547,178.7983477
45.27161635,47.71045798,254.7895683
27.11984903,59.48198909,430.1658492
20.14131889,28.309989,483.5987607
30.1787551,38.51368816,7.263598275
9.059816399,44.77171872,2.817237318
42.47311785,55.84948708,442.3386256
45.89274297,61.10879079,638.4001833
20.65130103,39.0856936,55.379204
0.416383624,23.40311714,383.9213176
15.96162105,43.16257031,364.2707207
39.04318516,19.38068832,647.7282917
43.53910383,63.32941575,219.7138223
38.57792358,24.43859197,355.410125
22.05471636,62.7366324,21.56357575
8.992473852,55.10731303,2.738962185
31.07780535,49.99425952,551.7026063
47.34639785,54.77995924,69.0157028
9.284487772,41.43876811,127.2728424
14.61744474,49.79574087,628.3968304
32.26273591,61.91786184,937.3351468
45.52476656,27.95714833,666.5927488
18.43240745,40.44084446,374.1921337
6.147025238,38.50652023,172.0864589
33.65992293,32.9154529,462.2151158
16.38076648,45.30123824,497.0941894
4.762377004,48.33328785,568.5688314
47.62056311,40.84968679,167.7655677
48.48149366,25.51955725,61.64848914
46.10278498,22.55732883,113.7393735
14.3303116,32.55058872,150.1362441
41.99512527,44.42949565,183.4078334
35.60969703,21.98032153,505.9289647
16.28341629,10.95564729,343.5938874
18.85069996,47.9617885,752.9457935
46.35003,47.75079413,557.0651879
31.24242831,43.26356626,9.964766722
11.48580502,49.73023105,76.61733684
3.730787009,36.1699149,23.74077208
2.391312836,20.74225519,714.3245672
10.21465453,40.4554524,20.7680668
31.36031172,19.44656709,79.24707287
43.03171516,15.62058725,661.2736106
11.50355673,38.18040092,374.2546945
20.8204997,32.22465627,456.9924361
9.355982451,23.64349604,65.16400067
38.20085036,54.62341623,60.80449899
29.85834805,10.63690412,84.56568178
14.78948494,44.27324198,666.1004857
19.8488756,21.43639018,759.0790669
49.39514936,25.53329473,164.1385015
12.75262544,37.69221516,114.0458516
41.52941784,24.1735572,3.111086813
4.279924185,43.83046021,71.91540762
21.41185853,18.75792268,211.1063989
40.34481092,59.37046294,42.28607648
47.67080747,44.33645857,104.3126823
36.51914332,48.23804962,138.8558345
16.74094792,31.81857186,953.8160947
18.19967367,61.49707727,136.0609495
45.53924271,28.24007931,422.9936566
2.537041861,36.75543619,213.7659342
10.3710927,21.95058779,444.8240925
39.72280746,16.10735006,233.9572938
15.53238814,11.36958308,14.08420842
8.437574868,20.13850012,199.3752572
32.98175183,56.7718967,208.2358539
44.3473667,53.00177369,349.8690234
5.205648169,46.49653098,211.4986213
7.719284098,18.5829796,331.1629361
26.25874605,28.09101412,105.7767885
37.10063932,34.05814403,321.8108533
3.095852951,55.84293953,242.9839009
48.97695571,14.69763818,574.2006392
43.92647842,37.97162681,228.6480424
39.61852639,32.90426687,229.9780471
22.84503834,19.40713322,32.30870317
24.87146343,18.77025699,50.79029719
43.02320204,25.49806069,17.48665267
45.08764998,21.77059321,34.33748462
42.84982049,44.72742169,166.5804345
49.75354369,48.87468288,46.54363006
6.590338977,15.25199044,58.77321581
11.67575267,45.42032122,153.953006
32.94285554,51.01154143,25.51000013
26.50084843,50.94817307,401.5750646
24.35514816,44.71282492,722.1494814
16.17511855,26.30854857,725.2879592
27.31612997,46.83229242,258.0429745
35.23917136,64.33898423,96.86855511
0.514568372,52.3826002,148.8285568
25.27641382,11.9801485,42.28454868
33.58029611,57.67582891,318.2049307
16.43401819,39.99161452,222.7662655
18.48175396,14.27375265,383.6250893
7.119635675,55.36721731,7.713815073
18.42215483,41.43851941,70.71227716
35.47952026,64.37732515,1025.356502
36.52604815,10.86457356,49.28454586
12.33344967,12.02781223,194.8118602
18.42740419,35.7971596,544.6240973
29.73718851,16.75389495,185.1981111
40.30235071,38.92765919,75.18916813
17.12029992,39.44845768,798.7205167
10.20806036,32.42038601,889.3407461
6.405345568,19.59740685,85.8621351
0.419341703,13.25836517,499.7832978
28.13337136,49.21990551,324.4540662
34.00307803,16.74361961,7.626588563
1.597364342,22.07884583,681.9974845
48.89675544,46.80551836,30.48758199
42.43264168,29.91583627,105.6619004
46.38703341,17.55196685,569.0076799
33.52739912,17.73369593,117.7996433
2.460516806,49.3508849,264.7093716
33.72752056,15.05695079,1087.460866
0.546333687,15.79610425,38.85034049
46.7085527,34.39534588,180.0320766
21.512208,22.93044727,537.0778568
25.77677358,55.74538689,426.085558
26.14479644,40.89021651,38.41687703
6.766977812,39.40275247,265.5499985
7.702870094,17.06590433,91.88956746
15.06405852,54.3021468,547.6220936
45.28527926,21.33295617,69.74526337
22.21117227,59.42294761,87.73577212
48.30239113,64.9328476,69.86268969
34.24717308,41.40986632,721.8638707
20.82219826,39.29699091,46.97321597
10.51347436,59.05110892,351.6851235
42.13304323,32.75974076,451.5303866
38.3607486,35.77657269,672.0597097
30.27407206,26.25574236,194.5309157
11.71170404,14.87586279,48.96625074
16.13061378,49.9016513,371.3422312
17.61529788,25.39199868,102.5679694
21.60589161,37.87036498,107.6155972
5.552699685,48.01987996,19.29489981
48.79688947,59.97216427,275.6898135
14.05011594,48.82491512,294.3657828
30.340946,31.52167004,330.9366695
28.11250837,23.46313733,604.1337515
11.10954194,46.12553258,92.12974092
14.53946696,14.2035493,212.6906757
17.05531479,51.47997697,219.5257308
14.45084953,64.34313619,82.78327483
20.15633234,32.16148584,588.6963553
6.522655193,10.23736947,244.8997627
3.331864914,51.72724561,75.66072474
3.41413209,45.59702857,211.1404742
43.16326815,51.3160927,128.3652724
8.374469764,60.08853591,570.9472567
44.64602145,56.08101808,318.7583095
43.91872724,19.55959916,562.0763192
13.1261756,15.34420724,171.6544923
17.5194772,54.19036317,166.8695757
18.18347515,37.38276264,1083.21106
42.78184967,15.50294287,4.68060149
29.18546427,29.64221649,114.7256891
39.6903926,32.98442632,243.702832
40.81767499,33.17462171,80.76800537
21.83549124,19.54284289,502.6538526
32.13555692,56.70228958,482.5865579
24.72451199,48.85347012,372.8394363
46.10627105,61.39313446,0.440772726
31.33685085,38.36007822,753.6862904
6.333875275,53.33378154,367.8863965
48.0433434,22.72838741,425.199682
33.53556617,25.32274204,451.923409
27.09653034,36.08429806,350.7612799
48.73839006,59.55129883,74.38376781
33.88184514,31.89973817,641.1050599
36.79285409,40.47376009,36.21651713
4.163034999,18.24396043,229.5103522
35.85225096,26.13174338,617.5488142
16.5922569,16.04922659,677.6924235
29.76334587,11.10165773,875.4723174
25.30142393,45.00563183,30.59824647
28.34879749,24.45389664,193.7806941
49.28111289,30.40030517,288.1804961
44.00600269,43.67211407,54.57740265
47.0585586,41.42961009,17.78731593
46.63044137,24.51709541,994.6524798
0.80764649,42.05115694,683.3121372
16.88439865,28.04371784,862.4255744
47.25426562,10.30389335,155.9721834
16.56429859,25.36673266,6.727425929
24.60698487,61.06486343,0.770865825
28.48184457,59.14359559,445.9803813
16.912797,11.94885647,441.4148139
43.13297905,26.12459933,104.0925534
41.18280687,64.87693578,381.5821824
37.08260374,12.97256941,11.45236551
42.95325002,39.71335861,206.0556565
21.34643092,41.2987813,55.21949934
18.79430107,41.34870252,384.1371844
35.81675787,62.14634054,511.6186624
45.0896652,60.0262511,994.2746323
31.48757774,62.14659843,5.762556438
49.11382057,11.57714196,155.9763105
22.92641474,64.27427095,321.4537097
7.930214297,47.6124284,282.6828392
39.76062772,14.0267697,61.76636578
28.72978924,58.50767324,116.5534558
47.52815293,25.95296224,20.76639293
10.37758941,48.99614281,130.8803118
22.36763198,45.89957118,947.6832122
40.65815059,16.9341542,23.01184766
22.83778822,59.18599016,637.8076313
35.80912536,56.85511106,1.743299207
11.10593745,57.10371839,328.787608
7.355637291,20.31725037,14.44149974
27.78822065,49.76482822,33.79130118
32.55997768,13.85445956,124.5300545
26.00477718,48.11460445,8.74658005
37.16584854,35.90776742,342.5891551
3.989723222,31.37964672,830.0425486
14.47798478,61.87053194,242.0530714
25.87970233,19.43912822,959.4367224
15.62949647,37.42812667,38.17364391
25.44579169,62.2932445,27.29563928
15.59149684,63.00779124,2.137313305
29.86938401,20.22234531,4.558115069
46.59453039,19.34138307,1070.241066
22.96533571,50.47697488,935.3520724
18.59914945,39.41511763,237.482655
40.53228696,24.11804833,162.2397765
11.7939309,20.23208411,4.304275067
26.55219103,26.33365348,174.5025829
46.42396855,35.26403894,44.23490541
31.57693102,12.36821253,72.85940046
37.81934841,53.86105434,536.0528926
47.61301018,40.07797457,61.31002266
16.3302762,53.96870631,275.8487447
43.23105144,47.20786235,50.96276604
11.83062602,18.54865438,55.6018792
19.20217817,35.50547159,181.2989527
11.88635479,37.67160589,408.0324066
5.288960335,57.98750839,510.4213526
48.48877863,60.74225925,60.33947833
19.37907523,55.887604,225.334536
25.27641242,34.54795825,114.8137064
40.84205042,13.73741094,349.2171208
1.785297652,44.36619919,61.75071555
49.29787287,41.12497902,592.816212
22.20574154,34.99163448,435.2706682
32.03477202,49.34180032,793.6896884
38.25232873,40.45015507,64.09866004
21.77296736,56.10573074,36.03400163
20.99281778,25.99859632,297.616366
42.39797719,63.36372447,222.5639558
27.91473729,29.49520602,134.6487239
11.92631375,56.87391708,266.3056758
